User_ID;Age;Age_Range;Country;Streaming Platform;Top Genre;Hours Streamed Per Day_Decimal;Number of Songs Liked;Most Played Artist;Subscription Type;Listening Time (Morning/Afternoon/Night);Discover Weekly Engagement %;Discover Weekly_Categories;Repeat Song Rate %;Repeat Song Rate_Categories
U3229;47;Seniors;South Korea;Tidal;Rock;7,3;7;Bad Bunny;Free;Afternoon;83;Very High;4,11;Low
U3230;59;Seniors;Japan;Amazon Music;Jazz;1,7;459;Drake;Free;Afternoon;36,9;Medium;69,13;High
U3231;57;Seniors;India;Amazon Music;Hip-Hop;2,5;445;The Weeknd;Free;Afternoon;41,8;Medium;13,16;Low
U3232;59;Seniors;Brazil;Tidal;Rock;6,7;5;Bad Bunny;Premium;Morning;35,3;Medium;30,07;Medium
U3233;33;Adults;India;Deezer;Country;8,8;293;Bad Bunny;Premium;Afternoon;41,8;Medium;61,71;High
U3234;35;Adults;Canada;Deezer;R&B;6,2;111;Post Malone;Free;Night;36;Medium;15,23;Low
U3235;29;Adults;USA;Apple Music;Jazz;3,8;119;BTS;Free;Morning;6,8;Low;0,95;Low
U3236;17;Youth;India;Deezer;Country;8,7;494;Drake;Premium;Afternoon;39,3;Medium;42,47;Medium
U3237;27;Adults;Germany;Tidal;Reggae;1,5;225;Bad Bunny;Free;Afternoon;89,5;Very High;16,41;Low
U3238;41;Adults;Canada;Tidal;R&B;3,5;141;Billie Eilish;Free;Night;81,3;Very High;24,97;Low
U3239;56;Seniors;UK;Spotify;EDM;4,5;337;Bad Bunny;Premium;Night;36,4;Medium;49,03;Medium
U3240;42;Adults;Brazil;Deezer;Country;1,8;57;BTS;Free;Afternoon;51,4;High;36,05;Medium
U3241;17;Youth;South Korea;Deezer;Country;5,7;112;Post Malone;Premium;Morning;74,9;High;48,93;Medium
U3242;47;Seniors;Japan;Deezer;EDM;2,4;440;Post Malone;Premium;Morning;63,4;High;2,3;Low
U3243;36;Adults;France;Tidal;Classical;3,6;217;Adele;Free;Night;21,8;Low;49,86;Medium
U3244;43;Adults;South Korea;Amazon Music;Jazz;6,6;68;Adele;Premium;Morning;41,1;Medium;16,43;Low
U3245;19;Young Adults;Australia;Tidal;EDM;0,6;101;BTS;Premium;Night;28,2;Medium;24,79;Low
U3246;22;Young Adults;France;Amazon Music;EDM;9,5;125;Adele;Premium;Afternoon;69,6;High;25,81;Medium
U3247;39;Adults;Germany;YouTube;Hip-Hop;5,4;479;Taylor Swift;Free;Afternoon;23,5;Low;26,31;Medium
U3248;43;Adults;Brazil;YouTube;R&B;1,7;106;Bad Bunny;Premium;Morning;77,1;Very High;64,52;High
U3249;47;Seniors;UK;Apple Music;Jazz;3,3;226;Post Malone;Free;Night;88,9;Very High;52,05;High
U3250;51;Seniors;India;Apple Music;Pop;8,1;388;Dua Lipa;Premium;Afternoon;25,5;Medium;15,81;Low
U3251;19;Young Adults;Germany;Tidal;Country;8,7;497;Bad Bunny;Premium;Afternoon;84,9;Very High;4,78;Low
U3252;59;Seniors;India;YouTube;Hip-Hop;0,4;72;BTS;Free;Night;61,7;High;36,63;Medium
U3253;23;Young Adults;Japan;Deezer;Country;6,5;165;Dua Lipa;Free;Afternoon;73;High;48,13;Medium
U3254;35;Adults;Japan;Spotify;Jazz;0,5;459;Drake;Premium;Afternoon;56,4;High;57,79;High
U3255;42;Adults;Canada;Amazon Music;Reggae;7,6;245;Adele;Free;Night;34,8;Medium;17,47;Low
U3256;30;Adults;Australia;Tidal;Metal;9,6;299;Taylor Swift;Premium;Night;18,3;Low;19,82;Low
U3257;29;Adults;Brazil;Deezer;Country;7,2;141;Bad Bunny;Free;Afternoon;24,2;Low;72,08;High
U3258;44;Seniors;Canada;Deezer;Hip-Hop;10;251;The Weeknd;Premium;Afternoon;21,3;Low;40,27;Medium
U3259;54;Seniors;Germany;YouTube;R&B;4,3;391;Adele;Free;Night;62,7;High;1,47;Low
U3260;40;Adults;UK;Amazon Music;Pop;5,7;262;Bad Bunny;Premium;Morning;11,8;Low;64,83;High
U3261;28;Adults;Japan;Amazon Music;Country;9,1;374;Bad Bunny;Premium;Morning;53,3;High;71,59;High
U3262;37;Adults;Australia;Tidal;Classical;7;435;Post Malone;Free;Afternoon;58,6;High;58,54;High
U3263;54;Seniors;Canada;Amazon Music;EDM;0,7;276;Billie Eilish;Free;Afternoon;19,1;Low;33,32;Medium
U3264;34;Adults;Germany;YouTube;R&B;7,1;44;The Weeknd;Premium;Night;16,9;Low;68,69;High
U3265;53;Seniors;Australia;Tidal;R&B;9,9;425;BTS;Premium;Night;41,8;Medium;6,78;Low
U3266;58;Seniors;Australia;Amazon Music;R&B;1,3;452;Ed Sheeran;Premium;Night;25,5;Medium;5,07;Low
U3267;43;Adults;South Korea;Spotify;R&B;5,9;222;The Weeknd;Free;Night;7,4;Low;24,31;Low
U3268;52;Seniors;France;Tidal;Rock;10;422;BTS;Premium;Night;49,2;Medium;7,01;Low
U3269;18;Young Adults;Japan;Apple Music;Jazz;7,1;219;Adele;Premium;Morning;52;High;39,57;Medium
U3270;45;Seniors;France;Apple Music;Pop;2,8;167;Billie Eilish;Premium;Night;76,1;Very High;16,73;Low
U3271;21;Young Adults;Japan;Deezer;R&B;1,6;56;Taylor Swift;Premium;Morning;14,5;Low;25,56;Medium
U3272;36;Adults;South Korea;Spotify;Country;3,1;401;Dua Lipa;Free;Afternoon;79,9;Very High;44,72;Medium
U3273;54;Seniors;USA;Amazon Music;Pop;0,3;96;Adele;Free;Morning;40,7;Medium;54,42;High
U3274;33;Adults;USA;Amazon Music;Rock;2,3;417;Post Malone;Free;Morning;32;Medium;25,51;Medium
U3275;55;Seniors;India;Amazon Music;Hip-Hop;2;52;Dua Lipa;Free;Morning;15,8;Low;2,91;Low
U3276;15;Youth;Germany;Tidal;Country;9,8;369;Dua Lipa;Premium;Afternoon;26,7;Medium;7,23;Low
U3277;46;Seniors;USA;Amazon Music;R&B;0,3;390;Ed Sheeran;Premium;Night;42;Medium;6,82;Low
U3278;25;Adults;USA;Amazon Music;Rock;7,7;163;Adele;Premium;Night;86,5;Very High;64,08;High
U3279;59;Seniors;Germany;Apple Music;Metal;9;447;Taylor Swift;Free;Night;52,7;High;19,48;Low
U3280;32;Adults;Brazil;Apple Music;Metal;1,6;138;Ed Sheeran;Free;Night;58,6;High;26,34;Medium
U3281;16;Youth;France;Amazon Music;R&B;1,8;478;Adele;Premium;Night;78,6;Very High;71,95;High
U3282;36;Adults;Brazil;Spotify;Reggae;5,6;391;The Weeknd;Free;Afternoon;29,5;Medium;44,64;Medium
U3283;44;Seniors;Germany;Spotify;Reggae;9,5;230;Adele;Free;Morning;33,2;Medium;35,73;Medium
U3284;45;Seniors;USA;Tidal;R&B;6,3;368;The Weeknd;Free;Morning;59,4;High;39,41;Medium
U3285;18;Young Adults;Brazil;Amazon Music;EDM;0,4;270;Drake;Premium;Night;47,9;Medium;72,36;High
U3286;57;Seniors;Australia;Spotify;Rock;4,7;34;Drake;Premium;Morning;52;High;4,23;Low
U3287;20;Young Adults;USA;Tidal;EDM;6,2;5;The Weeknd;Free;Morning;38,6;Medium;35,18;Medium
U3288;51;Seniors;UK;YouTube;Metal;6,6;414;Drake;Free;Night;1;Low;11,62;Low
U3289;25;Adults;South Korea;Tidal;R&B;0,9;405;Post Malone;Premium;Afternoon;35,1;Medium;39,18;Medium
U3290;24;Young Adults;Canada;Amazon Music;Classical;5,2;310;BTS;Premium;Afternoon;49,8;Medium;35,03;Medium
U3291;35;Adults;Japan;Amazon Music;Classical;9,5;309;The Weeknd;Free;Morning;14,6;Low;16,66;Low
U3292;49;Seniors;India;Tidal;Jazz;8;45;Drake;Free;Afternoon;58,4;High;50,65;High
U3293;47;Seniors;Canada;Tidal;Hip-Hop;0,5;362;Adele;Premium;Night;56,7;High;35,61;Medium
U3294;39;Adults;UK;Deezer;Reggae;9;182;Taylor Swift;Free;Morning;17,2;Low;47,62;Medium
U3295;54;Seniors;South Korea;Amazon Music;Reggae;8;145;Bad Bunny;Free;Night;76,3;Very High;5,35;Low
U3296;38;Adults;India;Spotify;Hip-Hop;2,5;59;Drake;Free;Night;74,2;High;66,57;High
U3297;14;Youth;South Korea;Apple Music;R&B;0,2;479;Ed Sheeran;Premium;Night;74,2;High;77,24;Very High
U3298;30;Adults;India;Tidal;Hip-Hop;7,6;105;Taylor Swift;Premium;Morning;21,7;Low;20,14;Low
U3299;54;Seniors;France;Amazon Music;EDM;0,8;290;Drake;Free;Morning;72,8;High;7,02;Low
U3300;30;Adults;Germany;Apple Music;Metal;8,2;423;Adele;Free;Afternoon;60,7;High;10,23;Low
U3301;50;Seniors;Germany;Tidal;Metal;5,1;182;Drake;Free;Night;86,5;Very High;49,98;Medium
U3302;39;Adults;Australia;Spotify;Metal;8,4;480;Bad Bunny;Free;Afternoon;58,1;High;4,44;Low
U3303;41;Adults;South Korea;Spotify;Rock;2,2;152;BTS;Premium;Afternoon;12,5;Low;63,85;High
U3304;17;Youth;South Korea;Spotify;Reggae;9,9;232;The Weeknd;Premium;Night;12,3;Low;5,01;Low
U3305;27;Adults;Germany;YouTube;Rock;0,8;449;The Weeknd;Free;Afternoon;88;Very High;61,03;High
U3306;41;Adults;South Korea;Amazon Music;Pop;1,3;380;The Weeknd;Free;Night;2,4;Low;9,34;Low
U3307;54;Seniors;France;Tidal;Rock;9,8;139;BTS;Premium;Afternoon;54,7;High;52,54;High
U3308;42;Adults;Australia;Amazon Music;Hip-Hop;8,6;303;Adele;Premium;Night;41,6;Medium;73,26;High
U3309;38;Adults;Australia;Deezer;R&B;7,1;207;Billie Eilish;Free;Night;52,4;High;12,95;Low
U3310;15;Youth;Canada;YouTube;Jazz;8,3;387;Ed Sheeran;Premium;Afternoon;32,9;Medium;72,22;High
U3311;53;Seniors;Australia;Spotify;Country;6,4;326;The Weeknd;Free;Morning;19,1;Low;45,87;Medium
U3312;26;Adults;Australia;Apple Music;Jazz;9,5;420;Adele;Free;Morning;84,5;Very High;57,68;High
U3313;52;Seniors;Canada;Tidal;EDM;3,6;74;Drake;Free;Afternoon;46,4;Medium;78,52;Very High
U3314;56;Seniors;Japan;Deezer;R&B;8,4;209;Drake;Free;Night;64,7;High;41,89;Medium
U3315;23;Young Adults;UK;YouTube;Reggae;7,1;283;Ed Sheeran;Premium;Morning;71,4;High;78,16;Very High
U3316;54;Seniors;South Korea;Tidal;Hip-Hop;1,6;151;Dua Lipa;Premium;Afternoon;52,3;High;77,75;Very High
U3317;52;Seniors;France;Apple Music;Rock;4,6;462;Post Malone;Free;Afternoon;7,6;Low;70,72;High
U3318;15;Youth;Canada;Tidal;Classical;0,4;236;Adele;Free;Night;14,4;Low;53,67;High
U3319;59;Seniors;France;Apple Music;Reggae;4,4;351;The Weeknd;Premium;Morning;83,3;Very High;61,35;High
U3320;23;Young Adults;India;Apple Music;Reggae;8,3;246;Adele;Premium;Afternoon;61,7;High;67,92;High
U3321;22;Young Adults;Canada;Amazon Music;Jazz;9,6;307;Dua Lipa;Premium;Night;14,8;Low;42,68;Medium
U3322;38;Adults;UK;Amazon Music;Rock;6,3;26;Bad Bunny;Premium;Morning;2,6;Low;70,33;High
U3323;17;Youth;Brazil;Deezer;Jazz;2,5;95;Adele;Premium;Morning;70,9;High;10,06;Low
U3324;49;Seniors;UK;YouTube;Hip-Hop;7,8;35;The Weeknd;Premium;Night;12,6;Low;58,23;High
U3325;39;Adults;Australia;Amazon Music;Metal;2,1;433;BTS;Premium;Afternoon;76,9;Very High;37,85;Medium
U3326;26;Adults;South Korea;Spotify;R&B;0,2;289;Ed Sheeran;Free;Afternoon;4,1;Low;61,71;High
U3327;40;Adults;UK;Apple Music;Pop;1,4;365;Drake;Premium;Afternoon;37;Medium;17,14;Low
U3328;16;Youth;Germany;Spotify;EDM;9,1;158;Drake;Free;Morning;67,1;High;22,22;Low
U3329;23;Young Adults;Brazil;Tidal;Reggae;0,7;324;Post Malone;Premium;Afternoon;30,9;Medium;13,27;Low
U3330;20;Young Adults;South Korea;Tidal;Rock;6,7;202;Post Malone;Free;Afternoon;21,5;Low;77,87;Very High
U3331;39;Adults;UK;Tidal;R&B;5;484;Adele;Premium;Afternoon;30,1;Medium;16,48;Low
U3332;57;Seniors;France;Deezer;Jazz;4,6;469;Bad Bunny;Premium;Afternoon;30,1;Medium;46,43;Medium
U3333;36;Adults;South Korea;Amazon Music;Rock;7;334;Drake;Free;Morning;43,7;Medium;2,37;Low
U3334;44;Seniors;UK;Tidal;EDM;6,5;53;Adele;Free;Afternoon;23,3;Low;21,23;Low
U3335;43;Adults;Germany;Apple Music;R&B;3,3;450;Bad Bunny;Free;Morning;19,2;Low;55,16;High
U3336;21;Young Adults;Canada;Spotify;Jazz;6,4;205;Taylor Swift;Premium;Afternoon;56,2;High;31,34;Medium
U3337;14;Youth;India;Deezer;Metal;7,5;495;Post Malone;Premium;Night;40,2;Medium;24,34;Low
U3338;50;Seniors;India;YouTube;Rock;8,4;239;Drake;Free;Afternoon;78,7;Very High;69,26;High
U3339;28;Adults;India;Amazon Music;Reggae;8,9;65;Drake;Free;Night;89;Very High;14,52;Low
U3340;28;Adults;India;Tidal;EDM;2;37;Bad Bunny;Free;Night;77,5;Very High;66,55;High
U3341;25;Adults;South Korea;Deezer;EDM;2,8;350;Post Malone;Premium;Night;65,8;High;33,06;Medium
U3342;39;Adults;Japan;Apple Music;Country;3,8;41;The Weeknd;Premium;Morning;13,3;Low;30,67;Medium
U3343;19;Young Adults;USA;Spotify;Pop;7,3;221;Taylor Swift;Free;Night;45,2;Medium;5,16;Low
U3344;59;Seniors;USA;Spotify;Country;5,8;260;BTS;Free;Morning;36,5;Medium;37,44;Medium
U3345;18;Young Adults;UK;Deezer;Classical;2,9;253;Drake;Free;Night;6,2;Low;76,16;Very High
U3346;48;Seniors;India;Tidal;R&B;4,5;88;Ed Sheeran;Free;Afternoon;59,2;High;6,02;Low
U3347;28;Adults;Australia;Deezer;Reggae;8,4;103;Post Malone;Premium;Afternoon;89,5;Very High;17,22;Low
U3348;40;Adults;Canada;Tidal;R&B;5;267;BTS;Free;Night;26,7;Medium;32,35;Medium
U3349;39;Adults;South Korea;Tidal;Reggae;8,7;41;Drake;Free;Night;64,7;High;52,08;High
U3350;24;Young Adults;India;Tidal;Pop;1,8;495;Taylor Swift;Premium;Afternoon;47,5;Medium;35,66;Medium
U3351;29;Adults;Japan;YouTube;Rock;5,2;387;Post Malone;Free;Night;79,5;Very High;39,87;Medium
U3352;51;Seniors;USA;Deezer;Classical;6,1;16;Taylor Swift;Free;Afternoon;54,2;High;27,33;Medium
U3353;56;Seniors;Japan;Apple Music;Metal;4,9;219;Bad Bunny;Free;Night;41,1;Medium;38,05;Medium
U3354;25;Adults;Germany;Amazon Music;Country;2,1;262;Bad Bunny;Free;Night;26,4;Medium;52,89;High
U3355;21;Young Adults;France;Spotify;EDM;5,9;66;Dua Lipa;Premium;Morning;43,4;Medium;10,42;Low
U3356;16;Youth;USA;YouTube;Pop;3,2;475;Taylor Swift;Premium;Night;28,4;Medium;60,46;High
U3357;29;Adults;France;YouTube;Rock;6,3;294;Adele;Free;Afternoon;55,8;High;26,02;Medium
U3358;43;Adults;Australia;Spotify;EDM;1,9;67;BTS;Premium;Night;35,9;Medium;48,22;Medium
U3359;53;Seniors;Brazil;Spotify;Pop;3,3;286;Billie Eilish;Premium;Morning;1,4;Low;16,97;Low
U3360;54;Seniors;Australia;Amazon Music;Pop;2;141;Dua Lipa;Free;Night;73,6;High;55,62;High
U3361;17;Youth;UK;Tidal;Pop;0,7;88;The Weeknd;Premium;Morning;80;Very High;20,33;Low
U3362;36;Adults;Japan;Apple Music;Metal;6,8;332;BTS;Free;Morning;8,9;Low;32,54;Medium
U3363;38;Adults;Canada;Tidal;EDM;2,5;367;Taylor Swift;Premium;Morning;21,6;Low;53,34;High
U3364;32;Adults;Brazil;Amazon Music;Reggae;6,1;381;Adele;Premium;Afternoon;36,6;Medium;64,03;High
U3365;44;Seniors;Germany;Apple Music;Classical;6;40;Drake;Free;Night;82;Very High;41,75;Medium
U3366;16;Youth;USA;Deezer;Country;7,8;128;The Weeknd;Premium;Night;66,1;High;23,34;Low
U3367;42;Adults;Germany;Spotify;Metal;8,8;249;Post Malone;Free;Morning;37;Medium;78,93;Very High
U3368;54;Seniors;France;Spotify;R&B;9;290;Billie Eilish;Free;Morning;36,8;Medium;51,42;High
U3369;49;Seniors;UK;YouTube;R&B;4,2;191;Adele;Premium;Night;23,8;Low;30,21;Medium
U3370;19;Young Adults;Australia;Tidal;Jazz;3,9;56;Adele;Free;Afternoon;18,7;Low;68,37;High
U3371;14;Youth;France;YouTube;Hip-Hop;9,3;82;BTS;Free;Morning;80,7;Very High;13,91;Low
U3372;33;Adults;France;Apple Music;Country;7,4;111;Dua Lipa;Premium;Morning;82,4;Very High;59,56;High
U3373;50;Seniors;Japan;Tidal;R&B;8,4;488;Adele;Free;Morning;57,4;High;69,98;High
U3374;60;Seniors;Japan;Deezer;Metal;3,5;151;The Weeknd;Free;Night;2,3;Low;27,41;Medium
U3375;29;Adults;Canada;Tidal;Reggae;4,8;385;Post Malone;Free;Morning;14,8;Low;23,81;Low
U3376;32;Adults;Germany;Amazon Music;Pop;5,3;226;Taylor Swift;Premium;Night;40;Medium;53,89;High
U3377;36;Adults;UK;Apple Music;Jazz;1,9;387;Dua Lipa;Premium;Morning;27,3;Medium;63,68;High
U3378;56;Seniors;Canada;Deezer;R&B;6,4;435;Ed Sheeran;Free;Night;51,2;High;52,89;High
U3379;24;Young Adults;Germany;Apple Music;Rock;6;161;BTS;Premium;Morning;2,8;Low;65,52;High
U3380;44;Seniors;France;YouTube;EDM;7,7;96;Dua Lipa;Free;Morning;21,6;Low;29,57;Medium
U3381;21;Young Adults;Canada;Deezer;Country;6,7;471;The Weeknd;Premium;Night;86,4;Very High;24,59;Low
U3382;23;Young Adults;India;Tidal;R&B;3,2;454;Bad Bunny;Free;Afternoon;38,4;Medium;45,37;Medium
U3383;23;Young Adults;Canada;YouTube;Rock;7;137;Taylor Swift;Free;Night;25;Low;21,86;Low
U3384;51;Seniors;Japan;Apple Music;Pop;2;363;Adele;Premium;Morning;69,7;High;77,66;Very High
U3385;47;Seniors;Germany;Amazon Music;Classical;4,3;381;Billie Eilish;Free;Afternoon;59,7;High;58,41;High
U3386;41;Adults;Japan;Amazon Music;Pop;0,8;333;Ed Sheeran;Premium;Morning;15,9;Low;24,24;Low
U3387;22;Young Adults;Canada;Deezer;Rock;6;412;Bad Bunny;Free;Morning;32,4;Medium;23,22;Low
U3388;25;Adults;Canada;Apple Music;Jazz;0,2;377;Drake;Premium;Afternoon;7,9;Low;10,83;Low
U3389;22;Young Adults;Australia;Tidal;EDM;0,9;98;The Weeknd;Free;Morning;28,9;Medium;23,45;Low
U3390;18;Young Adults;UK;Tidal;Hip-Hop;7,5;396;BTS;Premium;Morning;79,3;Very High;18,78;Low
U3391;48;Seniors;Germany;Spotify;EDM;4,3;119;Bad Bunny;Premium;Night;72,4;High;46,09;Medium
U3392;19;Young Adults;Germany;YouTube;Reggae;6,3;276;Post Malone;Premium;Night;2,6;Low;48,02;Medium
U3393;28;Adults;France;Deezer;Reggae;5,1;399;Adele;Premium;Morning;4,7;Low;54,66;High
U3394;36;Adults;Japan;Deezer;Rock;1,6;499;Dua Lipa;Free;Morning;12,1;Low;32,36;Medium
U3395;53;Seniors;Canada;Apple Music;Metal;4,6;376;Bad Bunny;Free;Night;56,2;High;69,58;High
U3396;47;Seniors;Japan;Tidal;Classical;3,3;253;Billie Eilish;Premium;Afternoon;64,3;High;58,71;High
U3397;14;Youth;Germany;Tidal;Classical;0,8;453;Post Malone;Free;Afternoon;30,1;Medium;37,85;Medium
U3398;44;Seniors;USA;Spotify;Pop;9,3;136;Post Malone;Premium;Afternoon;43,5;Medium;57,76;High
U3399;50;Seniors;India;Spotify;Metal;1,6;23;Ed Sheeran;Free;Afternoon;66,5;High;61,84;High
U3400;56;Seniors;Australia;YouTube;Country;3,8;201;The Weeknd;Premium;Morning;87,2;Very High;23,84;Low
U3401;36;Adults;UK;Spotify;Pop;8,5;332;Bad Bunny;Free;Afternoon;17,8;Low;76,05;Very High
U3402;48;Seniors;Germany;Tidal;Classical;5,2;118;Bad Bunny;Free;Night;71,2;High;18,61;Low
U3403;38;Adults;South Korea;Deezer;Hip-Hop;4,5;83;Dua Lipa;Premium;Morning;57,4;High;16,37;Low
U3404;17;Youth;UK;Spotify;Rock;3,2;6;Billie Eilish;Free;Afternoon;27,4;Medium;54,71;High
U3405;33;Adults;Canada;Spotify;Jazz;9,7;69;Dua Lipa;Premium;Morning;82;Very High;35,67;Medium
U3406;41;Adults;Canada;YouTube;EDM;4,4;139;Billie Eilish;Premium;Afternoon;42,5;Medium;61,85;High
U3407;25;Adults;South Korea;Apple Music;Jazz;7,6;75;Ed Sheeran;Free;Afternoon;31,6;Medium;51,56;High
U3408;25;Adults;UK;Deezer;Rock;4,3;407;Post Malone;Premium;Afternoon;4,5;Low;16,47;Low
U3409;35;Adults;Canada;Deezer;Hip-Hop;6,8;379;The Weeknd;Premium;Afternoon;51,9;High;9,16;Low
U3410;44;Seniors;Canada;Deezer;R&B;0,4;83;Drake;Premium;Afternoon;48,9;Medium;4,56;Low
U3411;28;Adults;Germany;Deezer;EDM;3,3;241;The Weeknd;Free;Morning;5,2;Low;75,64;Very High
U3412;34;Adults;France;YouTube;Jazz;3;255;BTS;Premium;Afternoon;70,7;High;33,01;Medium
U3413;36;Adults;Australia;Tidal;Jazz;9,2;153;Post Malone;Free;Night;79,4;Very High;18,08;Low
U3414;38;Adults;Japan;Deezer;Classical;1,5;495;BTS;Premium;Afternoon;70,1;High;5,83;Low
U3415;59;Seniors;UK;Apple Music;Reggae;4,6;90;Billie Eilish;Premium;Night;21;Low;4,44;Low
U3416;27;Adults;India;Amazon Music;Jazz;8,9;60;Post Malone;Free;Night;78,3;Very High;1,95;Low
U3417;27;Adults;Canada;Spotify;R&B;1;276;Billie Eilish;Premium;Afternoon;53;High;78,01;Very High
U3418;15;Youth;USA;YouTube;Metal;6,4;34;Billie Eilish;Premium;Night;58,2;High;69,38;High
U3419;25;Adults;Japan;Tidal;Classical;3,9;187;Taylor Swift;Free;Night;26,3;Medium;41,22;Medium
U3420;31;Adults;Brazil;Tidal;Hip-Hop;1,4;286;Ed Sheeran;Free;Afternoon;52,7;High;37,22;Medium
U3421;50;Seniors;Germany;Deezer;Hip-Hop;5,7;153;BTS;Free;Morning;5,2;Low;70,77;High
U3422;13;Youth;Australia;Spotify;Rock;9,4;443;Billie Eilish;Premium;Afternoon;69,4;High;18,86;Low
U3423;17;Youth;USA;Apple Music;Reggae;7,9;325;Drake;Free;Night;69,3;High;78,39;Very High
U3424;45;Seniors;France;Deezer;Classical;3,8;331;Taylor Swift;Free;Night;81,8;Very High;8,22;Low
U3425;45;Seniors;USA;Apple Music;Metal;6,6;39;Dua Lipa;Free;Night;75,2;Very High;46,41;Medium
U3426;17;Youth;France;Apple Music;Classical;0,2;469;BTS;Premium;Morning;30,7;Medium;27,23;Medium
U3427;33;Adults;USA;Apple Music;Rock;10;413;Billie Eilish;Premium;Morning;62,2;High;64,81;High
U3428;15;Youth;Brazil;Deezer;R&B;8;500;Adele;Premium;Morning;76,8;Very High;4,31;Low
U3429;38;Adults;Japan;YouTube;Reggae;0,6;98;BTS;Free;Afternoon;77,4;Very High;26,22;Medium
U3430;25;Adults;Canada;Tidal;Reggae;4,6;404;Post Malone;Free;Morning;4,3;Low;33,57;Medium
U3431;26;Adults;India;Amazon Music;Country;6;467;BTS;Free;Morning;18,6;Low;71,22;High
U3432;40;Adults;Japan;Apple Music;Rock;5,8;4;Dua Lipa;Free;Night;2,3;Low;33,54;Medium
U3433;24;Young Adults;India;Spotify;Country;9,3;461;BTS;Free;Morning;4,9;Low;25,82;Medium
U3434;38;Adults;Brazil;Apple Music;Rock;5,1;5;Dua Lipa;Premium;Afternoon;21,9;Low;18,76;Low
U3435;48;Seniors;UK;Tidal;Rock;8,3;350;Ed Sheeran;Free;Morning;79,8;Very High;19,94;Low
U3436;19;Young Adults;Brazil;Apple Music;Rock;3,1;226;Taylor Swift;Premium;Afternoon;10,4;Low;47,59;Medium
U3437;51;Seniors;Japan;Amazon Music;EDM;6,4;211;Ed Sheeran;Free;Night;60,1;High;37,79;Medium
U3438;32;Adults;Japan;Amazon Music;Classical;1,4;328;Post Malone;Premium;Afternoon;52,2;High;41,16;Medium
U3439;46;Seniors;Canada;Spotify;Rock;9,2;178;Dua Lipa;Free;Night;41,1;Medium;58,03;High
U3440;15;Youth;Germany;Apple Music;EDM;5,3;417;Drake;Premium;Night;27,6;Medium;4,73;Low
U3441;29;Adults;India;Apple Music;EDM;4,5;30;BTS;Free;Morning;40,2;Medium;41,43;Medium
U3442;26;Adults;Germany;YouTube;Reggae;3,6;93;Ed Sheeran;Free;Morning;89,3;Very High;12,87;Low
U3443;40;Adults;USA;Apple Music;Pop;5,5;171;Dua Lipa;Free;Night;62,2;High;21,94;Low
U3444;28;Adults;Australia;Apple Music;Country;1,1;363;Bad Bunny;Premium;Afternoon;43,1;Medium;37,42;Medium
U3445;42;Adults;Germany;Apple Music;Country;3,2;448;The Weeknd;Premium;Morning;6,5;Low;11,22;Low
U3446;32;Adults;Brazil;Tidal;Country;6,3;88;Post Malone;Free;Morning;35,9;Medium;20,42;Low
U3447;38;Adults;Brazil;YouTube;Classical;9,5;70;Bad Bunny;Free;Morning;7,6;Low;5,65;Low
U3448;13;Youth;South Korea;Spotify;Hip-Hop;6;112;The Weeknd;Free;Afternoon;7,7;Low;16,22;Low
U3449;22;Young Adults;Australia;Tidal;Reggae;9,8;274;Taylor Swift;Premium;Night;20,9;Low;79,66;Very High
U3450;53;Seniors;Japan;Tidal;R&B;0,9;98;Ed Sheeran;Free;Afternoon;16,9;Low;11,46;Low
U3451;57;Seniors;South Korea;Tidal;EDM;9,2;464;Taylor Swift;Free;Night;8,3;Low;17,41;Low
U3452;60;Seniors;South Korea;Amazon Music;Reggae;9,9;166;Bad Bunny;Free;Morning;53,5;High;6,27;Low
U3453;44;Seniors;Canada;YouTube;R&B;5;69;Post Malone;Premium;Morning;50,1;High;76,01;Very High
U3454;25;Adults;France;Spotify;Classical;1,5;57;Bad Bunny;Premium;Night;76,4;Very High;6,95;Low
U3455;50;Seniors;Canada;Tidal;Jazz;7;50;Dua Lipa;Free;Night;38,2;Medium;40,74;Medium
U3456;19;Young Adults;India;Deezer;EDM;6,5;56;Taylor Swift;Free;Afternoon;57,2;High;20,49;Low
U3457;51;Seniors;Germany;Amazon Music;Rock;1,4;65;Drake;Premium;Morning;80,3;Very High;38,79;Medium
U3458;39;Adults;Germany;Deezer;R&B;5,2;143;Post Malone;Free;Morning;86,4;Very High;51,45;High
U3459;35;Adults;South Korea;Amazon Music;Hip-Hop;9,5;15;Bad Bunny;Free;Night;17,8;Low;24,62;Low
U3460;37;Adults;Germany;Amazon Music;Reggae;7,8;339;Taylor Swift;Free;Afternoon;2,9;Low;39,14;Medium
U3461;47;Seniors;India;Spotify;Pop;4,3;134;Bad Bunny;Premium;Afternoon;84,8;Very High;73,64;High
U3462;17;Youth;Brazil;Amazon Music;Jazz;9,2;317;Bad Bunny;Free;Afternoon;87,8;Very High;56,61;High
U3463;46;Seniors;USA;Tidal;Metal;7,6;131;Bad Bunny;Premium;Afternoon;48,3;Medium;64,48;High
U3464;36;Adults;Japan;Amazon Music;Classical;0,5;125;Dua Lipa;Premium;Morning;32,7;Medium;14,75;Low
U3465;27;Adults;India;YouTube;Metal;7,9;14;Billie Eilish;Premium;Morning;60,4;High;37,66;Medium
